summary:;name:isHttpsOn;desc:;syntax:()
summary:;name:isLeapYear;desc:;syntax:(X)
summary:;name:isLoggedIn;desc:;syntax:(userId)
summary:;name:isLower;desc:;syntax:(X)
summary:;name:isMonotonic;desc:;syntax:(X)
summary:;name:isMonotonicDecreasing;desc:;syntax:(X)
summary:;name:isMonotonicIncreasing;desc:;syntax:(X)
summary:;name:isMonthEnd;desc:;syntax:(X)
summary:;name:isMonthStart;desc:;syntax:(X)
summary:;name:isNothing;desc:;syntax:(obj)
summary:;name:isNull;desc:;syntax:(X)
summary:;name:isNumeric;desc:;syntax:(X)
summary:;name:isQuarterEnd;desc:;syntax:(X)
summary:;name:isQuarterStart;desc:;syntax:(X)
summary:;name:isSorted;desc:;syntax:(X, [ascending=true])
summary:;name:isSpace;desc:;syntax:(X)
summary:;name:isTitle;desc:;syntax:(X)
summary:;name:isUpper;desc:;syntax:(X)
summary:;name:isValid;desc:;syntax:(X)
summary:;name:isVoid;desc:;syntax:(obj)
summary:;name:isYearEnd;desc:;syntax:(X)
summary:;name:isYearStart;desc:;syntax:(X)
summary:;name:isort;desc:;syntax:(X, [ascending=true])
summary:;name:isort!;desc:;syntax:(X, [ascending=true], indices)
summary:;name:isortTop;desc:;syntax:(X, top, [ascending=true])
summary:;name:iterate;desc:;syntax:(init, coeffs, input)
summary:;name:join;desc:;syntax:(obj1, obj2)
summary:;name:join!;desc:;syntax:(obj, newData)
summary:;name:keyedStreamTable;desc:;syntax:(...) minParams = 1, maxParams = 1024
summary:;name:keys;desc:;syntax:(obj)
summary:;name:kmeans;desc:;syntax:(X, k, [maxIter=300], [randomSeed])
summary:;name:knn;desc:;syntax:(X, labels, type, nNeighbor, [power=2])
summary:;name:ksTest;desc:;syntax:(x, y)
summary:;name:kurtosis;desc:;syntax:(X, [biased=true])
summary:;name:kurtosisreduce;desc:;syntax:(mysum,mysum2,mysum3,mysum4,mycount)
summary:;name:lag;desc:;syntax:(X)
summary:;name:last;desc:;syntax:(X)
summary:;name:lastDay;desc:;syntax:(X, [offset], [n=1])
summary:;name:lastNot;desc:;syntax:(X, [k])
summary:;name:lastWeekOfMonth;desc:;syntax:(X, [weekday=0], [offset], [n=1])
summary:;name:le;desc:;syntax:(X, Y)
summary:;name:lead;desc:;syntax:(X)
summary:;name:left;desc:;syntax:(X, n)
summary:;name:lfill;desc:;syntax:(obj)
summary:;name:lfill!;desc:;syntax:(obj)
summary:;name:license;desc:;syntax:([fileName], [pubKeyFile])
summary:;name:like;desc:;syntax:(X, pattern)
summary:;name:lj;desc:;syntax:(leftTable, rightTable, matchingCols, [rightMatchingCols])
